"gene","module"
"ENSG00000143199.18","blue"
"ENSG00000111674.9","grey"
"ENSG00000255624.3","yellow"
"ENSG00000196684.12","turquoise"
"ENSG00000172817.4","turquoise"
"ENSG00000171811.14","grey"
"ENSG00000092621.13","yellow"
"ENSG00000100351.17","turquoise"
"ENSG00000173210.20","green"
"ENSG00000132972.19","yellow"
"ENSG00000081041.9","grey"
"ENSG00000128165.9","blue"
"ENSG00000206052.11","brown"
"ENSG00000079112.10","turquoise"
"ENSG00000137078.9","turquoise"
"ENSG00000062524.16","turquoise"
"ENSG00000242173.10","grey"
"ENSG00000262772.2","blue"
"ENSG00000105697.9","turquoise"
"ENSG00000231606.2","grey"
"ENSG00000111181.12","turquoise"
"ENSG00000155961.5","turquoise"
"ENSG00000233110.1","brown"
"ENSG00000177294.7","grey"
"ENSG00000255920.3","grey"
"ENSG00000236213.2","turquoise"
"ENSG00000272071.1","grey"
"ENSG00000196917.6","turquoise"
"ENSG00000156414.19","turquoise"
"ENSG00000277893.2","blue"
"ENSG00000165682.14","grey"
"ENSG00000274414.1","turquoise"
"ENSG00000147234.10","turquoise"
"ENSG00000224875.2","turquoise"
"ENSG00000126878.13","yellow"
"ENSG00000260469.3","grey"
"ENSG00000287550.1","grey"
"ENSG00000146674.15","grey"
"ENSG00000276832.2","yellow"
"ENSG00000019991.18","brown"
"ENSG00000151320.11","green"
"ENSG00000244968.7","yellow"
"ENSG00000056998.20","brown"
"ENSG00000135299.17","blue"
"ENSG00000249684.6","blue"
"ENSG00000131183.11","grey"
"ENSG00000259831.1","turquoise"
"ENSG00000121413.13","brown"
"ENSG00000241735.2","yellow"
"ENSG00000278982.1","turquoise"
"ENSG00000284713.1","blue"
"ENSG00000274536.7","turquoise"
"ENSG00000183742.13","blue"
"ENSG00000224387.1","blue"
"ENSG00000130224.15","brown"
"ENSG00000135824.12","turquoise"
"ENSG00000146006.8","turquoise"
"ENSG00000102313.9","grey"
"ENSG00000254876.5","blue"
"ENSG00000111879.20","turquoise"
"ENSG00000205362.11","green"
"ENSG00000226965.2","grey"
"ENSG00000259594.6","blue"
"ENSG00000137731.14","turquoise"
"ENSG00000214575.9","turquoise"
"ENSG00000172733.11","brown"
"ENSG00000261821.2","blue"
"ENSG00000104432.14","turquoise"
"ENSG00000197937.13","brown"
"ENSG00000128045.7","grey"
"ENSG00000237440.9","turquoise"
"ENSG00000131037.15","yellow"
"ENSG00000131401.11","turquoise"
"ENSG00000253649.5","blue"
"ENSG00000100024.15","turquoise"
"ENSG00000088756.13","brown"
"ENSG00000181800.6","turquoise"
"ENSG00000279739.1","turquoise"
"ENSG00000140105.18","blue"
"ENSG00000211809.2","turquoise"
"ENSG00000239911.2","turquoise"
"ENSG00000144130.11","blue"
"ENSG00000111729.14","turquoise"
"ENSG00000233377.1","blue"
"ENSG00000257951.2","turquoise"
"ENSG00000178662.16","brown"
"ENSG00000202538.1","grey"
"ENSG00000170166.6","grey"
"ENSG00000123569.8","grey"
"ENSG00000227674.3","grey"
"ENSG00000266573.6","brown"
"ENSG00000266852.2","grey"
"ENSG00000233834.6","blue"
"ENSG00000261039.3","brown"
"ENSG00000174672.16","turquoise"
"ENSG00000128011.5","grey"
"ENSG00000224034.1","grey"
"ENSG00000157168.20","turquoise"
"ENSG00000231246.2","brown"
"ENSG00000262877.5","blue"
"ENSG00000134533.6","brown"
"ENSG00000132000.13","brown"
"ENSG00000269113.4","brown"
"ENSG00000227158.1","brown"
"ENSG00000211697.4","turquoise"
"ENSG00000224939.1","grey"
"ENSG00000196990.9","turquoise"
"ENSG00000130234.12","grey"
"ENSG00000125355.16","turquoise"
"ENSG00000213963.6","blue"
"ENSG00000004939.15","blue"
"ENSG00000011465.18","brown"
"ENSG00000225194.3","turquoise"
"ENSG00000211696.2","turquoise"
"ENSG00000131885.17","yellow"
"ENSG00000219088.1","grey"
"ENSG00000157613.11","brown"
"ENSG00000167286.10","turquoise"
"ENSG00000144802.11","yellow"
"ENSG00000261645.7","grey"
"ENSG00000277987.2","turquoise"
"ENSG00000188001.10","blue"
"ENSG00000167332.9","grey"
"ENSG00000106952.7","turquoise"
"ENSG00000104177.18","turquoise"
"ENSG00000135477.11","blue"
"ENSG00000184697.7","turquoise"
"ENSG00000271825.1","blue"
"ENSG00000111261.14","blue"
"ENSG00000184254.17","yellow"
"ENSG00000105376.5","grey"
"ENSG00000211772.11","turquoise"
"ENSG00000235290.1","grey"
"ENSG00000254319.6","grey"
"ENSG00000159674.12","brown"
"ENSG00000162881.6","turquoise"
"ENSG00000121716.20","blue"
"ENSG00000166091.21","green"
"ENSG00000261730.1","grey"
"ENSG00000106624.11","brown"
"ENSG00000146090.16","grey"
"ENSG00000215374.6","grey"
"ENSG00000154529.15","grey"
"ENSG00000184925.12","blue"
"ENSG00000245466.1","blue"
"ENSG00000268964.3","grey"
"ENSG00000136514.3","blue"
"ENSG00000286132.1","brown"
"ENSG00000272989.1","green"
"ENSG00000232692.1","turquoise"
"ENSG00000179178.11","yellow"
"ENSG00000260597.1","blue"
"ENSG00000162630.6","turquoise"
"ENSG00000039600.11","turquoise"
"ENSG00000248571.1","turquoise"
"ENSG00000253831.3","grey"
"ENSG00000286423.1","grey"
"ENSG00000288658.1","blue"
"ENSG00000109101.8","yellow"
"ENSG00000183019.7","turquoise"
"ENSG00000189238.6","blue"
"ENSG00000163145.13","brown"
"ENSG00000152592.14","grey"
"ENSG00000073605.18","grey"
"ENSG00000006468.14","brown"
"ENSG00000003249.15","blue"
"ENSG00000287232.1","brown"
"ENSG00000132958.17","turquoise"
"ENSG00000256229.8","brown"
"ENSG00000172215.6","turquoise"
"ENSG00000225889.9","blue"
"ENSG00000187642.9","green"
"ENSG00000131459.13","brown"
"ENSG00000253669.4","yellow"
"ENSG00000108759.4","grey"
"ENSG00000136457.10","grey"
"ENSG00000277619.1","blue"
"ENSG00000095970.17","turquoise"
"ENSG00000247402.2","grey"
"ENSG00000172602.11","turquoise"
"ENSG00000234899.11","grey"
"ENSG00000145335.17","grey"
"ENSG00000127990.19","brown"
"ENSG00000169918.10","grey"
"ENSG00000204850.4","brown"
"ENSG00000163354.15","blue"
"ENSG00000149809.16","yellow"
"ENSG00000145244.12","brown"
"ENSG00000271361.1","grey"
"ENSG00000283973.2","turquoise"
"ENSG00000100427.16","blue"
"ENSG00000286913.1","grey"
"ENSG00000270806.2","grey"
"ENSG00000159208.16","grey"
"ENSG00000137628.17","blue"
"ENSG00000213809.9","turquoise"
"ENSG00000172554.12","turquoise"
"ENSG00000153283.13","turquoise"
"ENSG00000197261.11","yellow"
"ENSG00000230454.1","blue"
"ENSG00000250508.1","turquoise"
"ENSG00000228203.7","brown"
"ENSG00000232164.1","grey"
"ENSG00000180066.10","turquoise"
"ENSG00000154556.18","brown"
"ENSG00000178726.7","yellow"
"ENSG00000109956.13","turquoise"
"ENSG00000283312.1","yellow"
"ENSG00000274976.1","grey"
"ENSG00000137561.5","yellow"
"ENSG00000287189.1","blue"
"ENSG00000269927.1","grey"
"ENSG00000139767.10","grey"
"ENSG00000173200.13","turquoise"
"ENSG00000159307.19","turquoise"
"ENSG00000287712.1","turquoise"
"ENSG00000149451.18","brown"
"ENSG00000244694.7","grey"
"ENSG00000239605.11","grey"
"ENSG00000155629.15","turquoise"
"ENSG00000279205.1","grey"
"ENSG00000259683.1","blue"
"ENSG00000203867.8","green"
"ENSG00000076344.16","brown"
"ENSG00000180806.5","grey"
"ENSG00000101489.20","turquoise"
"ENSG00000269155.2","brown"
"ENSG00000167613.16","turquoise"
"ENSG00000196876.18","grey"
"ENSG00000163083.6","brown"
"ENSG00000141314.13","turquoise"
"ENSG00000002079.14","turquoise"
"ENSG00000043591.6","grey"
"ENSG00000167037.19","turquoise"
"ENSG00000285517.1","turquoise"
"ENSG00000112280.17","turquoise"
"ENSG00000264007.1","turquoise"
"ENSG00000277224.2","black"
"ENSG00000184261.5","yellow"
"ENSG00000197629.6","turquoise"
"ENSG00000117707.16","grey"
"ENSG00000205702.11","blue"
"ENSG00000110693.18","grey"
"ENSG00000106333.13","brown"
"ENSG00000092067.6","grey"
"ENSG00000133962.8","grey"
"ENSG00000225968.7","brown"
"ENSG00000084710.14","yellow"
"ENSG00000171747.9","blue"
"ENSG00000264070.1","blue"
"ENSG00000164932.13","brown"
"ENSG00000254415.3","turquoise"
"ENSG00000179071.5","brown"
"ENSG00000253715.1","grey"
"ENSG00000243896.4","grey"
"ENSG00000160213.9","yellow"
"ENSG00000174740.8","brown"
"ENSG00000147231.14","grey"
"ENSG00000182631.7","brown"
"ENSG00000162482.5","turquoise"
"ENSG00000119714.11","yellow"
"ENSG00000100373.10","turquoise"
"ENSG00000134061.5","turquoise"
"ENSG00000237732.9","blue"
"ENSG00000275880.1","yellow"
"ENSG00000234753.5","blue"
"ENSG00000284690.3","turquoise"
"ENSG00000110079.18","turquoise"
"ENSG00000147509.14","yellow"
"ENSG00000181355.21","grey"
"ENSG00000172986.13","brown"
"ENSG00000132938.21","green"
"ENSG00000101144.13","blue"
"ENSG00000164106.8","green"
"ENSG00000234323.8","brown"
"ENSG00000171357.6","yellow"
"ENSG00000213420.8","blue"
"ENSG00000140807.7","brown"
"ENSG00000198723.11","yellow"
"ENSG00000188263.10","turquoise"
"ENSG00000270164.1","turquoise"
"ENSG00000267372.2","grey"
"ENSG00000004948.16","brown"
"ENSG00000104970.11","turquoise"
"ENSG00000184144.12","turquoise"
"ENSG00000089558.9","turquoise"
"ENSG00000047662.5","yellow"
"ENSG00000084628.10","yellow"
"ENSG00000185985.11","brown"
"ENSG00000228630.5","grey"
"ENSG00000142552.8","brown"
"ENSG00000182574.8","grey"
"ENSG00000099864.18","brown"
"ENSG00000088882.8","brown"
"ENSG00000166349.10","grey"
"ENSG00000122870.12","brown"
"ENSG00000287470.1","grey"
"ENSG00000234281.5","green"
"ENSG00000272908.1","turquoise"
"ENSG00000115085.14","turquoise"
"ENSG00000235214.1","yellow"
"ENSG00000198947.16","green"
"ENSG00000027644.5","brown"
"ENSG00000164303.11","turquoise"
"ENSG00000130701.4","blue"
"ENSG00000198046.12","turquoise"
"ENSG00000170629.14","yellow"
"ENSG00000169116.11","turquoise"
"ENSG00000158055.16","yellow"
"ENSG00000108852.15","brown"
"ENSG00000237594.2","turquoise"
"ENSG00000235897.1","yellow"
"ENSG00000268119.6","grey"
"ENSG00000100249.4","blue"
"ENSG00000287249.1","blue"
"ENSG00000287725.1","blue"
"ENSG00000286257.2","green"
"ENSG00000260088.1","turquoise"
"ENSG00000116675.16","grey"
"ENSG00000160867.15","grey"
"ENSG00000183128.7","grey"
"ENSG00000268812.3","brown"
"ENSG00000258884.2","grey"
"ENSG00000258636.2","brown"
"ENSG00000228318.3","grey"
"ENSG00000251141.6","grey"
"ENSG00000287600.1","yellow"
"ENSG00000108950.12","turquoise"
"ENSG00000265519.1","brown"
"ENSG00000185432.12","turquoise"
"ENSG00000091831.24","turquoise"
"ENSG00000276070.5","turquoise"
"ENSG00000232177.1","grey"
"ENSG00000173662.21","grey"
"ENSG00000285904.1","grey"
"ENSG00000273213.3","brown"
"ENSG00000215246.5","brown"
"ENSG00000276107.1","grey"
"ENSG00000085276.19","yellow"
"ENSG00000144230.16","grey"
"ENSG00000167861.16","blue"
"ENSG00000171388.12","turquoise"
"ENSG00000069702.11","turquoise"
"ENSG00000288009.1","green"
"ENSG00000213976.4","turquoise"
"ENSG00000152137.8","green"
"ENSG00000204618.8","yellow"
"ENSG00000198019.13","turquoise"
"ENSG00000255052.5","turquoise"
"ENSG00000171657.6","turquoise"
"ENSG00000204287.14","turquoise"
"ENSG00000117091.10","turquoise"
"ENSG00000157680.15","brown"
"ENSG00000265142.9","green"
"ENSG00000180537.13","brown"
"ENSG00000203797.12","turquoise"
"ENSG00000104833.12","blue"
"ENSG00000131831.18","brown"
"ENSG00000035720.8","turquoise"
"ENSG00000108405.4","turquoise"
"ENSG00000270120.1","yellow"
"ENSG00000225611.1","yellow"
"ENSG00000273274.2","yellow"
"ENSG00000185811.19","turquoise"
"ENSG00000149926.13","green"
"ENSG00000205106.4","yellow"
"ENSG00000238042.5","brown"
"ENSG00000116785.14","grey"
"ENSG00000263345.1","blue"
"ENSG00000236384.7","turquoise"
"ENSG00000171631.15","turquoise"
"ENSG00000260910.2","brown"
"ENSG00000231920.1","grey"
"ENSG00000124260.12","grey"
"ENSG00000145920.15","blue"
"ENSG00000274736.5","turquoise"
"ENSG00000179111.9","turquoise"
"ENSG00000123999.5","turquoise"
"ENSG00000179097.6","brown"
"ENSG00000226468.2","grey"
"ENSG00000140968.11","turquoise"
"ENSG00000179314.14","turquoise"
"ENSG00000260051.1","blue"
"ENSG00000229298.1","grey"
"ENSG00000226469.1","yellow"
"ENSG00000248245.1","blue"
"ENSG00000244482.10","turquoise"
"ENSG00000162745.10","brown"
"ENSG00000259087.5","blue"
"ENSG00000186235.11","turquoise"
"ENSG00000205002.4","brown"
"ENSG00000234476.3","blue"
"ENSG00000136918.8","blue"
"ENSG00000232233.1","blue"
"ENSG00000182162.11","turquoise"
"ENSG00000151778.11","turquoise"
"ENSG00000226278.1","grey"
"ENSG00000259527.2","blue"
"ENSG00000285987.1","blue"
"ENSG00000171872.5","brown"
"ENSG00000170482.17","yellow"
"ENSG00000228217.1","grey"
"ENSG00000272931.1","blue"
"ENSG00000125084.12","turquoise"
"ENSG00000011332.19","turquoise"
"ENSG00000095587.9","grey"
"ENSG00000286786.1","turquoise"
"ENSG00000187624.9","grey"
"ENSG00000181847.12","turquoise"
"ENSG00000284485.1","grey"
"ENSG00000284874.1","blue"
"ENSG00000268758.7","turquoise"
"ENSG00000120756.13","blue"
"ENSG00000125998.8","yellow"
"ENSG00000281333.2","yellow"
"ENSG00000234373.1","grey"
"ENSG00000135914.6","turquoise"
"ENSG00000203585.4","brown"
"ENSG00000126562.17","grey"
"ENSG00000136010.14","brown"
"ENSG00000101425.14","brown"
"ENSG00000258279.4","turquoise"
"ENSG00000145703.16","turquoise"
"ENSG00000170899.11","grey"
"ENSG00000143382.15","yellow"
"ENSG00000254510.2","brown"
"ENSG00000198865.10","brown"
"ENSG00000171101.13","turquoise"
"ENSG00000235370.6","grey"
"ENSG00000230102.8","blue"
"ENSG00000154760.14","grey"
"ENSG00000186281.12","turquoise"
"ENSG00000143850.16","grey"
"ENSG00000139220.17","brown"
"ENSG00000223749.11","grey"
"ENSG00000233384.3","brown"
"ENSG00000175513.9","grey"
"ENSG00000237429.1","blue"
"ENSG00000113739.10","turquoise"
"ENSG00000143375.15","blue"
"ENSG00000095932.7","grey"
"ENSG00000200879.1","blue"
"ENSG00000182687.4","grey"
"ENSG00000261218.5","turquoise"
"ENSG00000278338.4","turquoise"
"ENSG00000128918.15","turquoise"
"ENSG00000127074.15","turquoise"
"ENSG00000072954.7","green"
"ENSG00000147488.11","turquoise"
"ENSG00000143858.12","blue"
"ENSG00000113083.15","brown"
"ENSG00000174788.10","blue"
"ENSG00000233306.2","turquoise"
"ENSG00000234602.9","yellow"
"ENSG00000138080.14","brown"
"ENSG00000197576.14","blue"
"ENSG00000215548.2","grey"
"ENSG00000262482.1","blue"
"ENSG00000101104.13","blue"
"ENSG00000243836.5","turquoise"
"ENSG00000168269.10","blue"
"ENSG00000227012.3","grey"
"ENSG00000165568.18","grey"
"ENSG00000196196.3","blue"
"ENSG00000266714.9","blue"
"ENSG00000198208.12","yellow"
"ENSG00000169247.14","yellow"
"ENSG00000243554.1","blue"
"ENSG00000268658.5","grey"
"ENSG00000231119.2","grey"
"ENSG00000154736.6","brown"
"ENSG00000092758.18","turquoise"
"ENSG00000236708.1","turquoise"
"ENSG00000106927.12","grey"
"ENSG00000133985.3","blue"
"ENSG00000172247.4","turquoise"
"ENSG00000224897.8","grey"
"ENSG00000147036.12","blue"
"ENSG00000253819.2","turquoise"
"ENSG00000214425.8","turquoise"
"ENSG00000188732.11","blue"
"ENSG00000162981.14","blue"
"ENSG00000163053.11","blue"
"ENSG00000228078.1","grey"
"ENSG00000121895.8","turquoise"
"ENSG00000105711.13","green"
"ENSG00000162772.17","grey"
"ENSG00000238121.6","turquoise"
"ENSG00000085563.15","turquoise"
"ENSG00000273521.1","grey"
"ENSG00000287848.1","blue"
"ENSG00000057593.14","brown"
"ENSG00000253414.3","grey"
"ENSG00000258535.1","turquoise"
"ENSG00000277007.1","blue"
"ENSG00000170209.5","grey"
"ENSG00000198846.6","turquoise"
"ENSG00000229155.1","blue"
"ENSG00000233013.10","green"
"ENSG00000008056.14","green"
"ENSG00000080511.5","brown"
"ENSG00000259363.6","turquoise"
"ENSG00000066923.17","blue"
"ENSG00000162687.19","brown"
"ENSG00000126838.10","green"
"ENSG00000269989.1","yellow"
"ENSG00000183346.9","brown"
"ENSG00000232453.7","blue"
"ENSG00000226386.1","blue"
"ENSG00000230426.4","grey"
"ENSG00000197124.12","turquoise"
"ENSG00000275367.1","brown"
"ENSG00000251600.8","grey"
"ENSG00000162039.17","blue"
"ENSG00000241155.1","brown"
"ENSG00000139985.7","grey"
"ENSG00000170819.5","turquoise"
"ENSG00000163975.12","yellow"
"ENSG00000176788.9","blue"
"ENSG00000228252.9","blue"
"ENSG00000226816.3","grey"
"ENSG00000287860.1","yellow"
"ENSG00000232445.2","turquoise"
"ENSG00000230658.2","grey"
"ENSG00000143851.15","turquoise"
"ENSG00000162552.15","yellow"
"ENSG00000164125.16","brown"
"ENSG00000126947.13","brown"
"ENSG00000285090.1","brown"
"ENSG00000164764.11","brown"
"ENSG00000183486.13","blue"
"ENSG00000153253.19","brown"
"ENSG00000124232.11","blue"
"ENSG00000204851.7","brown"
"ENSG00000205704.7","yellow"
"ENSG00000145777.15","grey"
"ENSG00000166927.13","turquoise"
"ENSG00000173156.7","yellow"
"ENSG00000283236.1","blue"
"ENSG00000249816.7","turquoise"
"ENSG00000101222.12","blue"
"ENSG00000223460.1","grey"
"ENSG00000106327.13","blue"
"ENSG00000232884.9","turquoise"
"ENSG00000087303.18","brown"
"ENSG00000174885.13","turquoise"
"ENSG00000250794.2","grey"
"ENSG00000211805.1","turquoise"
"ENSG00000254604.1","grey"
"ENSG00000144648.16","yellow"
"ENSG00000141469.18","turquoise"
"ENSG00000253807.6","grey"
"ENSG00000165269.13","green"
"ENSG00000080293.10","blue"
"ENSG00000228612.2","grey"
"ENSG00000260581.1","turquoise"
"ENSG00000125384.7","turquoise"
"ENSG00000272070.1","grey"
"ENSG00000034053.14","brown"
"ENSG00000135519.8","grey"
"ENSG00000286596.1","blue"
"ENSG00000230333.6","brown"
"ENSG00000224982.4","green"
"ENSG00000077279.19","green"
"ENSG00000267731.1","turquoise"
"ENSG00000197934.8","grey"
"ENSG00000111732.11","turquoise"
"ENSG00000234405.2","grey"
"ENSG00000278983.1","grey"
"ENSG00000170074.19","turquoise"
"ENSG00000081818.4","brown"
"ENSG00000179300.4","brown"
"ENSG00000198851.10","turquoise"
"ENSG00000262576.3","grey"
"ENSG00000215252.11","blue"
"ENSG00000249069.8","grey"
"ENSG00000236882.8","grey"
"ENSG00000110076.19","brown"
"ENSG00000272505.1","blue"
"ENSG00000168546.11","turquoise"
"ENSG00000230630.5","brown"
"ENSG00000228741.2","brown"
"ENSG00000167701.14","blue"
"ENSG00000286811.1","grey"
"ENSG00000168916.15","brown"
"ENSG00000230953.2","blue"
"ENSG00000121769.8","green"
"ENSG00000151379.4","blue"
"ENSG00000241416.1","yellow"
"ENSG00000259630.2","yellow"
"ENSG00000102970.11","turquoise"
"ENSG00000167281.19","blue"
"ENSG00000270640.1","blue"
"ENSG00000053747.17","blue"
"ENSG00000091986.16","brown"
"ENSG00000251637.6","grey"
"ENSG00000249896.2","turquoise"
"ENSG00000180596.7","black"
"ENSG00000211751.9","turquoise"
"ENSG00000171533.11","brown"
"ENSG00000237452.3","grey"
"ENSG00000092529.25","green"
"ENSG00000225720.6","turquoise"
"ENSG00000102935.12","brown"
"ENSG00000171130.18","turquoise"
"ENSG00000177839.7","grey"
"ENSG00000196747.4","black"
"ENSG00000111344.11","yellow"
"ENSG00000166819.12","green"
"ENSG00000134962.7","turquoise"
"ENSG00000107593.17","turquoise"
"ENSG00000099937.11","grey"
"ENSG00000268027.5","turquoise"
"ENSG00000211815.3","turquoise"
"ENSG00000279806.1","grey"
"ENSG00000174564.13","yellow"
"ENSG00000235847.2","grey"
"ENSG00000112245.12","yellow"
"ENSG00000229891.2","turquoise"
"ENSG00000282995.1","grey"
"ENSG00000234678.2","blue"
"ENSG00000124721.18","turquoise"
"ENSG00000253163.1","brown"
"ENSG00000278090.3","blue"
"ENSG00000134668.12","brown"
"ENSG00000109576.14","brown"
"ENSG00000197558.13","blue"
"ENSG00000248890.2","brown"
"ENSG00000166148.4","brown"
"ENSG00000106006.6","grey"
"ENSG00000070087.14","grey"
"ENSG00000261349.1","grey"
"ENSG00000180549.8","turquoise"
"ENSG00000228727.9","blue"
"ENSG00000002746.15","brown"
"ENSG00000133246.12","turquoise"
"ENSG00000154856.13","yellow"
"ENSG00000114473.14","grey"
"ENSG00000188487.12","grey"
"ENSG00000160951.4","grey"
"ENSG00000234996.4","blue"
"ENSG00000093072.18","turquoise"
"ENSG00000172243.18","turquoise"
"ENSG00000175170.16","grey"
"ENSG00000226235.1","blue"
"ENSG00000125775.15","yellow"
"ENSG00000277829.1","brown"
"ENSG00000077420.16","turquoise"
"ENSG00000137825.11","yellow"
"ENSG00000166143.10","blue"
"ENSG00000177257.3","yellow"
"ENSG00000259129.6","grey"
"ENSG00000175264.8","brown"
"ENSG00000223547.10","turquoise"
"ENSG00000277310.1","blue"
"ENSG00000108381.11","green"
"ENSG00000103742.12","brown"
"ENSG00000164342.13","turquoise"
"ENSG00000079102.16","brown"
"ENSG00000145526.12","grey"
"ENSG00000280107.1","blue"
"ENSG00000237311.3","blue"
"ENSG00000174038.13","grey"
"ENSG00000235098.8","yellow"
"ENSG00000159261.12","brown"
"ENSG00000287906.1","grey"
"ENSG00000244998.1","green"
"ENSG00000242732.4","turquoise"
"ENSG00000075290.8","blue"
"ENSG00000260757.1","grey"
"ENSG00000171532.5","blue"
"ENSG00000225342.2","turquoise"
"ENSG00000189420.8","brown"
"ENSG00000116774.12","brown"
"ENSG00000205755.12","turquoise"
"ENSG00000265273.1","blue"
"ENSG00000117090.15","turquoise"
"ENSG00000142609.18","blue"
"ENSG00000147689.16","yellow"
"ENSG00000113594.10","turquoise"
"ENSG00000253641.6","blue"
"ENSG00000115607.9","turquoise"
"ENSG00000231768.2","blue"
"ENSG00000175985.10","blue"
"ENSG00000204136.11","turquoise"
"ENSG00000172687.13","grey"
"ENSG00000259153.2","yellow"
"ENSG00000224963.3","grey"
"ENSG00000102287.19","blue"
"ENSG00000232328.3","grey"
"ENSG00000119121.22","turquoise"
"ENSG00000235961.6","brown"
"ENSG00000197599.12","blue"
"ENSG00000196159.14","brown"
"ENSG00000180155.20","grey"
